page,response_time,set,num,selection,num_selection,reason,confidence,prolific_id,age_group,education,pronoun,previous_experience,lineup_id,type,formula,a,b,c,x_dist,z_discrete,e_dist,e_sigma,x_mu,x_n,x_sigma,z_discrete_dist,z_n,e_df,name,k,n,effect_size,answer,detect,conventional_p_value,ori_difficulty,exp,exp_lineup_id
17,28622.600000000093,3,13,11,1,Shape,Very,5ccecfd9d3f12600187dff6e,18-24,Diploma and Bachelor Degree,He,Yes,50,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.8974717454984784,-1.3291990547440946,1.8863711804151535,uniform,TRUE,normal,1,0,NA,0.6,discrete_uniform,7,NA,high_medium_16,20,50,24.394006033310205,11,TRUE,1.6089474081995879e-16,medium,1,1_50
18,38383.10000000009,3,14,5,1,Cluster(s),Slightly,5ccecfd9d3f12600187dff6e,18-24,Diploma and Bachelor Degree,He,Yes,130,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.2515654624439776,-2.0630672774277627,0.2646751985885203,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,6,NA,high_hard_36,20,300,2.271258513980406,9,FALSE,8.40065227065134e-15,hard,1,1_130
19,53046,3,15,10,1,Outlier(s),Slightly,5ccecfd9d3f12600187dff6e,18-24,Diploma and Bachelor Degree,He,Yes,575,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,1.9450280293822289,NA,discrete_uniform,FALSE,NA,NA,0,10,0.6,NA,NA,NA,heter_hard_193,20,50,13.753425091740814,10,TRUE,0.20277904813733233,hard,1,1_575
20,38909.299999999814,3,16,15,1,Shape,Slightly,5ccecfd9d3f12600187dff6e,18-24,Diploma and Bachelor Degree,He,Yes,102,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.5932001997716725,-0.6791120166890323,1.6652845074422657,uniform,TRUE,normal,1,0,NA,0.6,discrete_uniform,9,NA,high_hard_8,20,50,0.2884465512614217,14,FALSE,0.7596719028521767,hard,1,1_102
21,36910,3,17,20,1,Shape,Slightly,5ccecfd9d3f12600187dff6e,18-24,Diploma and Bachelor Degree,He,Yes,127,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.0393119561485946,0.2902727220207453,1.248814811464399,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,10,NA,high_hard_33,20,100,0.2325063429800429,15,FALSE,2.0535605000268433e-4,hard,1,1_127
22,8562.700000000186,3,18,14,1,Shape,Extremely,5ccecfd9d3f12600187dff6e,18-24,Diploma and Bachelor Degree,He,Yes,577,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.2526081907562912,-0.6942083286121488,0.0060518523678183556,uniform,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,8,NA,high_extremely_easy_1,20,300,135.0114938615774,14,TRUE,9.661325325774902e-240,extremely_easy,1,1_577
23,84718.80000000028,3,19,5,1,Shape,Slightly,5ccecfd9d3f12600187dff6e,18-24,Diploma and Bachelor Degree,He,Yes,263,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.369627248495817,1.1264264322817326,0.6774780889973044,normal,TRUE,normal,2,0,NA,0.3,discrete_uniform,3,NA,high_hard_169,20,300,0.26141187561106705,10,FALSE,1.0433254265706145e-8,hard,1,1_263
24,29163,3,20,1,1,Cluster(s),Slightly,5ccecfd9d3f12600187dff6e,18-24,Diploma and Bachelor Degree,He,Yes,206,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.3695111470296979,1.3256402271799743,0.3886877140030265,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,6,NA,high_hard_112,20,50,1.1340625546617278,2,FALSE,0.0025532297155372017,hard,1,1_206
5,51423.09999999963,4,1,8_1_17,3,Shape,Slightly,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,102,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.5932001997716725,-0.6791120166890323,1.6652845074422657,uniform,TRUE,normal,1,0,NA,0.6,discrete_uniform,9,NA,high_hard_8,20,50,0.2884465512614217,14,FALSE,0.7596719028521767,hard,1,1_102
6,10569.799999999814,4,2,2_9,2,Outlier(s),Moderately,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,373,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,7.699078045785427,NA,uniform,FALSE,NA,NA,0,10,0.6,NA,NA,NA,heter_medium_51,20,100,76.99078045785427,17,FALSE,0.020719769526466404,medium,1,1_373
7,12807.399999999907,4,3,15_4,2,Cluster(s),Very,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,226,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.15329489205032587,0.1914778808131814,0.19336014008149505,neglognormal,FALSE,normal,1,0,NA,0.6,discrete_uniform,4,NA,high_hard_132,20,300,0.6955516612052021,20,FALSE,0.021501916991685265,hard,1,1_226
8,11092.69999999972,4,4,2_9,2,Shape,Slightly,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,528,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,1.557784654200077,NA,discrete_uniform,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_hard_146,20,50,11.015200926132156,9,TRUE,0.017052309269290297,hard,1,1_528
9,9844.799999999814,4,5,5_1,2,Cluster(s),Moderately,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,120,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.6054986505769193,0.4058680096641183,0.20887195877730846,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,4,NA,high_hard_26,20,100,0.28767432604123533,3,FALSE,9.359939701840683e-5,hard,1,1_120
10,12755.5,4,6,16,1,Cluster(s),Extremely,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,586,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,30.55977936834097,NA,uniform,FALSE,NA,NA,0,12,0.6,NA,NA,NA,heter_extremely_easy_5,20,300,529.310905340617,16,TRUE,1.4341401634187619e-11,extremely_easy,1,1_586
11,7451.799999999814,4,7,14_15,2,Shape,Slightly,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,480,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.6706067994236946,NA,normal,FALSE,NA,NA,0,11,0.3,NA,NA,NA,heter_hard_98,20,50,4.741906153823014,20,FALSE,0.11498207452174909,hard,1,1_480
12,7305.699999999721,4,8,14,1,Shape,Extremely,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,577,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.2526081907562912,-0.6942083286121488,0.0060518523678183556,uniform,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,8,NA,high_extremely_easy_1,20,300,135.0114938615774,14,TRUE,9.661325325774902e-240,extremely_easy,1,1_577
13,10273.69999999972,4,9,1_14,2,Outlier(s),Slightly,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,560,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,0.8021281734108925,NA,neglognormal,FALSE,NA,NA,0,16,0.6,NA,NA,NA,heter_hard_178,20,50,5.67190270799621,5,FALSE,0.12843167214153597,hard,1,1_560
14,11850.600000000093,4,10,13_20_5_10,4,Shape,Moderately,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,116,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.6529826880432665,1.2107912795618176,0.11225521331652999,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_22,20,300,1.8685279420170602,12,FALSE,6.090543653912966e-8,hard,1,1_116
15,11623.600000000093,4,11,7_15,2,Cluster(s),Slightly,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,243,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.9844362870790064,2.0916383690200746,0.7543079452589154,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,3,NA,high_hard_149,20,50,0.5348770262623574,15,TRUE,0.4509733847309013,hard,1,1_243
16,10150.799999999814,4,12,16_2,2,Cluster(s),Slightly,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,47,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.2182369632646441,-0.8090373650193214,0.7650803509168327,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,9,NA,high_medium_13,20,300,0.9166204398777611,2,TRUE,3.079065992604292e-5,medium,1,1_47
17,9324.700000000186,4,13,1_11,2,Shape,Not at all,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,26,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.3182126698084176,-1.478058455977589,1.0042496952228248,lognormal,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,6,NA,high_easy_26,20,100,35.3795937630749,9,FALSE,6.321626108809004e-50,easy,1,1_26
18,8737.700000000186,4,14,14_2,2,Cluster(s),Not at all,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,496,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.32215214520692825,NA,normal,FALSE,NA,NA,0,20,0.3,NA,NA,NA,heter_hard_114,20,300,5.579838832657064,7,FALSE,0.17455090916948543,hard,1,1_496
19,7536.9000000003725,4,15,1_2,2,Cluster(s),Slightly,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,213,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.8803278864361346,-0.9582350640557706,0.838381462264806,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,3,NA,high_hard_119,20,100,0.19579945813844915,14,FALSE,0.01855157847696668,hard,1,1_213
20,11987.700000000186,4,16,4_11,2,Outlier(s),Slightly,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,526,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.6919930502772331,NA,discrete_uniform,FALSE,NA,NA,0,16,0.6,NA,NA,NA,heter_hard_144,20,300,11.985671215647324,2,FALSE,6.351760077849012e-4,hard,1,1_526
21,5515.700000000186,4,17,3_1,2,Cluster(s),Slightly,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,153,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.40041789785027504,2.871722234878689,1.9533684458583593,normal,TRUE,normal,2,0,NA,0.3,discrete_uniform,8,NA,high_hard_59,20,50,11.452149321126758,12,FALSE,8.417551136786937e-13,hard,1,1_153
22,5929.800000000279,4,18,2_20,2,Outlier(s),Slightly,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,511,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,0.5028938949108124,NA,discrete_uniform,FALSE,NA,NA,0,13,0.6,NA,NA,NA,heter_hard_129,20,50,3.5559968330875042,5,FALSE,0.314789994693959,hard,1,1_511
23,9089.700000000186,4,19,1_11_9,3,Outlier(s),Slightly,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,206,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.3695111470296979,1.3256402271799743,0.3886877140030265,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,6,NA,high_hard_112,20,50,1.1340625546617278,2,FALSE,0.0025532297155372017,hard,1,1_206
24,8267.900000000373,4,20,11_20,2,Cluster(s),Moderately,5f5b7da324ea690ab36f58a5,18-24,High School or below,He,Yes,303,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,28.085366033017635,NA,neglognormal,FALSE,NA,NA,0,12,0.6,NA,NA,NA,heter_easy_15,20,300,486.4528091835572,7,FALSE,0.002729486426547595,easy,1,1_303
5,24080.300000071526,5,1,9,1,Shape,Slightly,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,367,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,9.14842552691698,NA,uniform,FALSE,NA,NA,0,10,0.6,NA,NA,NA,heter_medium_45,20,100,91.48425526916981,9,TRUE,0.0026380701402388164,medium,1,1_367
6,11756.199999928474,5,2,14,1,Shape,Extremely,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,577,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.2526081907562912,-0.6942083286121488,0.0060518523678183556,uniform,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,8,NA,high_extremely_easy_1,20,300,135.0114938615774,14,TRUE,9.661325325774902e-240,extremely_easy,1,1_577
7,30249.699999928474,5,3,14,1,Outlier(s),Slightly,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,291,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,19.757010079920292,NA,neglognormal,FALSE,NA,NA,0,13,0.6,NA,NA,NA,heter_easy_3,20,300,342.2014526407239,14,TRUE,2.881327986824589e-23,easy,1,1_291
8,30303,5,4,8,1,Outlier(s),Not at all,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,388,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,1.0314129441976547,NA,normal,FALSE,NA,NA,0,16,0.3,NA,NA,NA,heter_hard_6,20,100,10.314129441976547,5,FALSE,0.8654425473572805,hard,1,1_388
9,40075.200000047684,5,5,0,0,NA,NA,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,202,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.25556897185742855,-0.9399666418321431,0.9521095678210258,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,9,NA,high_hard_108,20,300,0.07653643908903664,18,FALSE,0.4837210758957229,hard,1,1_202
10,7292.5,5,6,14,1,Shape,Extremely,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,3,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.956772624514997,0.9079937394708395,1.9116274802945554,neglognormal,FALSE,normal,0.5,0,NA,0.6,discrete_uniform,6,NA,high_easy_3,20,300,28.203243393539047,14,TRUE,2.766228201856508e-138,easy,1,1_3
11,226579.39999997616,5,7,9,1,Cluster(s),Not at all,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,336,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,16.279588900506496,NA,lognormal,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_medium_14,20,100,162.79588900506496,9,TRUE,0.01043209785923768,medium,1,1_336
12,11099.600000023842,5,8,6,1,Shape,Very,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,57,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.5006164349615574,2.194377479609102,1.4632547702640295,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,4,NA,high_medium_23,20,300,2.9919924434546368,6,TRUE,9.208600697204904e-40,medium,1,1_57
13,27209.699999928474,5,9,10,1,Cluster(s),Slightly,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,195,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.2025024225004017,0.4241728107444942,1.8361434452235699,normal,FALSE,normal,2,0,NA,0.3,discrete_uniform,9,NA,high_hard_101,20,100,1.1418817824193555,10,TRUE,2.6171220218745034e-9,hard,1,1_195
14,70581.60000002384,5,10,20,1,Shape,Slightly,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,219,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.19754671957343817,0.3227197299711406,0.33086204435676336,neglognormal,FALSE,normal,1,0,NA,0.6,discrete_uniform,5,NA,high_hard_125,20,50,1.099021919911896,4,FALSE,0.46723519228531174,hard,1,1_219
15,59655.39999997616,5,11,16,1,Shape,Slightly,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,157,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.6688040331937373,0.8684475151821971,1.195513620506972,uniform,TRUE,normal,1,0,NA,0.6,discrete_uniform,7,NA,high_hard_63,20,50,0.05863477933841729,4,FALSE,0.09609059599785234,hard,1,1_157
16,87967.10000002384,5,12,6_1,2,Outlier(s),Slightly,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,478,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,0.5429165363311768,NA,lognormal,FALSE,NA,NA,0,13,0.6,NA,NA,NA,heter_hard_96,20,50,3.838999644580877,4,FALSE,0.6398589955821885,hard,1,1_478
17,46683,5,13,1,1,Cluster(s),Not at all,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,72,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.2237630183808506,1.4516479717567563,0.7814901075325906,normal,FALSE,normal,1,0,NA,0.3,discrete_uniform,8,NA,high_medium_38,20,100,1.3347092127321722,7,FALSE,8.744217531730389e-11,medium,1,1_72
18,11329.700000047684,5,14,6,1,Cluster(s),Slightly,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,462,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,1.6274836212396622,NA,neglognormal,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_hard_80,20,50,11.508047048486038,11,FALSE,0.3597673339898071,hard,1,1_462
19,59861.60000002384,5,15,3,1,Outlier(s),Not at all,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,412,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.3194277435541153,NA,uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_hard_30,20,100,3.194277435541153,3,TRUE,0.25396668545754403,hard,1,1_412
20,199846.5,5,16,18,1,Outlier(s),Not at all,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,395,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,0.7346150651574135,NA,lognormal,FALSE,NA,NA,0,13,0.6,NA,NA,NA,heter_hard_13,20,50,5.194512941346045,7,FALSE,0.010198770608755193,hard,1,1_395
21,10983.700000047684,5,17,20,1,Outlier(s),Slightly,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,105,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.690512335859239,0.28790913010016084,0.2853563870303333,normal,TRUE,normal,2,0,NA,0.3,discrete_uniform,10,NA,high_hard_11,20,50,0.3711913194530475,11,FALSE,0.027735598322065312,hard,1,1_105
22,23621.100000023842,5,18,10,1,Cluster(s),Slightly,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,522,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,0.12018231302499771,NA,discrete_uniform,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_hard_140,20,50,0.8498172851866022,3,FALSE,0.8146609499257768,hard,1,1_522
23,23998.100000023842,5,19,5,1,Shape,Slightly,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,279,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.3712053126655519,-1.0753844222053885,1.393945770803839,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_185,20,100,0.20486592608025775,4,FALSE,0.40049240545486553,hard,1,1_279
24,8507.199999928474,5,20,16,1,Shape,Very,5abae329a3ba7a0001b433ee,18-24,Masters Degree,She,No,586,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,30.55977936834097,NA,uniform,FALSE,NA,NA,0,12,0.6,NA,NA,NA,heter_extremely_easy_5,20,300,529.310905340617,16,TRUE,1.4341401634187619e-11,extremely_easy,1,1_586
5,125993.30000000028,7,1,15,1,_Few data on the far right,Slightly,615afc101b7d44f0d0f14eb1,25-39,Diploma and Bachelor Degree,She,Yes,233,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.11284125130623579,1.536562635563314,1.707031653728336,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,5,NA,high_hard_139,20,100,1.2766627281185805,10,FALSE,0.17250644826421566,hard,1,1_233
6,62828.30000000028,7,2,13,1,Outlier(s),Slightly,615afc101b7d44f0d0f14eb1,25-39,Diploma and Bachelor Degree,She,Yes,257,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.5211939672008157,-1.691003174521029,0.2664605025202036,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,9,NA,high_hard_163,20,50,3.0495993757788877,8,FALSE,0.030403038853241957,hard,1,1_257
7,31700.5,7,3,19_12,2,Outlier(s),Moderately,615afc101b7d44f0d0f14eb1,25-39,Diploma and Bachelor Degree,She,Yes,270,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.3175670555792749,0.16242655226960778,0.6858325661160052,normal,FALSE,normal,2,0,NA,0.3,discrete_uniform,9,NA,high_hard_176,20,300,0.008750740657852639,6,FALSE,0.6690446062464008,hard,1,1_270
8,52217.60000000009,7,4,7_10_20,3,Shape,Moderately,615afc101b7d44f0d0f14eb1,25-39,Diploma and Bachelor Degree,She,Yes,409,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.6998790428042412,NA,lognormal,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_hard_27,20,50,4.94889217177229,15,FALSE,0.24135301561678021,hard,1,1_409
9,44753.60000000009,7,5,15_18,2,Outlier(s),Moderately,615afc101b7d44f0d0f14eb1,25-39,Diploma and Bachelor Degree,She,Yes,368,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,5.891232706606388,NA,normal,FALSE,NA,NA,0,14,0.3,NA,NA,NA,heter_medium_46,20,50,41.657305963893556,4,FALSE,0.09759862361677007,medium,1,1_368
10,17960,7,6,5,1,Shape,Extremely,615afc101b7d44f0d0f14eb1,25-39,Diploma and Bachelor Degree,She,Yes,580,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.6417699232697487,-0.4536565225571394,0.3632556344382465,uniform,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,8,NA,high_extremely_easy_4,20,300,73.64650103657125,5,TRUE,4.6349019688122777e-213,extremely_easy,1,1_580
11,32984.89999999991,7,7,19,1,Outlier(s),Slightly,615afc101b7d44f0d0f14eb1,25-39,Diploma and Bachelor Degree,She,Yes,26,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.3182126698084176,-1.478058455977589,1.0042496952228248,lognormal,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,6,NA,high_easy_26,20,100,35.3795937630749,9,FALSE,6.321626108809004e-50,easy,1,1_26
